Date,Latitude,Longitude,Sensor,ASV,Data
2024/05/14-11:46:46,37.419138,-5.9990716,PH,1,7.21163
2024/05/14-11:46:46,37.419138,-5.9990716,Temperature,1,24.5212
2024/05/14-11:46:46,37.419138,-5.9990716,Sensor_battery,1,76.25
2024/05/14-11:46:46,37.419138,-5.9990716,Conductivity,1,2.80285
2024/05/14-11:46:46,37.4191371,-5.9990707,Sonar,1,811.0
2024/05/14-11:46:47,37.4191368,-5.9990704,Turbidity,1,39.8344
2024/05/14-11:46:47,37.4191368,-5.9990704,Temperature,1,24.5183
2024/05/14-11:46:47,37.4191368,-5.9990704,PH,1,7.21224
2024/05/14-11:46:47,37.4191368,-5.9990704,Sensor_battery,1,76.25
2024/05/14-11:46:47,37.4191368,-5.9990704,Conductivity,1,2.80498
2024/05/14-11:46:47,37.419136,-5.9990693,Sonar,1,914.0
2024/05/14-11:46:48,37.4191356,-5.999069,Turbidity,1,38.9414
2024/05/14-11:46:48,37.4191356,-5.999069,Temperature,1,24.5382
2024/05/14-11:46:48,37.4191356,-5.999069,PH,1,7.31094
2024/05/14-11:46:48,37.4191356,-5.999069,Sensor_battery,1,76.25
2024/05/14-11:46:48,37.4191356,-5.999069,Conductivity,1,2.80356
2024/05/14-11:46:48,37.4191348,-5.999068,Sonar,1,979.0
2024/05/14-11:46:50,37.4191345,-5.9990677,Turbidity,1,39.0207
2024/05/14-11:46:50,37.4191345,-5.9990677,PH,1,7.35275
2024/05/14-11:46:50,37.4191345,-5.9990677,Temperature,1,24.5464
2024/05/14-11:46:50,37.4191345,-5.9990677,Sensor_battery,1,76.25
2024/05/14-11:46:50,37.4191345,-5.9990677,Conductivity,1,2.80498
2024/05/14-11:46:50,37.4191336,-5.9990668,Sonar,1,1091.0
2024/05/14-11:46:50,37.4191333,-5.9990664,Turbidity,1,37.3791
2024/05/14-11:46:50,37.4191333,-5.9990664,Temperature,1,24.5381
2024/05/14-11:46:50,37.4191333,-5.9990664,Sensor_battery,1,76.25
2024/05/14-11:46:50,37.4191333,-5.9990664,PH,1,7.28087
2024/05/14-11:46:50,37.4191333,-5.9990664,Conductivity,1,2.80356
2024/05/14-11:46:50,37.4191324,-5.9990654,Sonar,1,1223.0
2024/05/14-11:46:51,37.4191321,-5.9990651,Turbidity,1,38.133
2024/05/14-11:46:51,37.4191321,-5.9990651,PH,1,7.20054
2024/05/14-11:46:51,37.4191321,-5.9990651,Temperature,1,24.5349
2024/05/14-11:46:51,37.4191321,-5.9990651,Conductivity,1,2.80427
2024/05/14-11:46:51,37.4191321,-5.9990651,Sensor_battery,1,76.25
2024/05/14-11:46:51,37.4191314,-5.999064,Sonar,1,1040.0
2024/05/14-11:46:52,37.4191311,-5.9990636,Temperature,1,24.537
2024/05/14-11:46:52,37.4191311,-5.9990636,PH,1,7.22602
2024/05/14-11:46:52,37.4191311,-5.9990636,Conductivity,1,2.80427
2024/05/14-11:46:52,37.4191311,-5.9990636,Sensor_battery,1,76.25
2024/05/14-11:46:52,37.4191311,-5.9990636,Turbidity,1,36.6528
2024/05/14-11:46:52,37.4191304,-5.9990626,Sonar,1,994.0
2024/05/14-11:46:53,37.4191302,-5.9990622,Turbidity,1,37.6084
2024/05/14-11:46:53,37.4191302,-5.9990622,Temperature,1,24.5343
2024/05/14-11:46:53,37.4191302,-5.9990622,PH,1,7.33254
2024/05/14-11:46:53,37.4191302,-5.9990622,Conductivity,1,2.80498
2024/05/14-11:46:53,37.4191302,-5.9990622,Sensor_battery,1,76.25
2024/05/14-11:46:53,37.4191295,-5.9990611,Sonar,1,957.0
2024/05/14-11:46:54,37.4191293,-5.9990607,Temperature,1,24.54
2024/05/14-11:46:54,37.4191293,-5.9990607,PH,1,7.34584
2024/05/14-11:46:54,37.4191293,-5.9990607,Sensor_battery,1,76.25
2024/05/14-11:46:54,37.4191293,-5.9990607,Conductivity,1,2.80498
2024/05/14-11:46:54,37.4191293,-5.9990607,Turbidity,1,37.0757
2024/05/14-11:46:54,37.4191286,-5.9990598,Sonar,1,901.0
2024/05/14-11:46:55,37.4191284,-5.9990594,Turbidity,1,36.0742
2024/05/14-11:46:55,37.4191284,-5.9990594,Temperature,1,24.5384
2024/05/14-11:46:55,37.4191284,-5.9990594,Sensor_battery,1,76.25
2024/05/14-11:46:55,37.4191284,-5.9990594,PH,1,7.24558
2024/05/14-11:46:55,37.4191284,-5.9990594,Conductivity,1,2.80498
2024/05/14-11:46:55,37.4191278,-5.9990584,Sonar,1,840.0
2024/05/14-11:46:56,37.4191276,-5.9990581,Turbidity,1,37.2671
2024/05/14-11:46:56,37.4191276,-5.9990581,Conductivity,1,2.80427
2024/05/14-11:46:56,37.4191276,-5.9990581,Temperature,1,24.54
2024/05/14-11:46:56,37.4191276,-5.9990581,PH,1,7.19512
2024/05/14-11:46:56,37.4191276,-5.9990581,Sensor_battery,1,76.25
2024/05/14-11:46:56,37.4191271,-5.9990571,Sonar,1,879.0
2024/05/14-11:46:57,37.4191268,-5.9990568,Temperature,1,24.5359
2024/05/14-11:46:57,37.4191268,-5.9990568,PH,1,7.26333
2024/05/14-11:46:57,37.4191268,-5.9990568,Turbidity,1,38.091
2024/05/14-11:46:57,37.4191268,-5.9990568,Sensor_battery,1,76.25
2024/05/14-11:46:57,37.4191268,-5.9990568,Conductivity,1,2.80285
2024/05/14-11:46:57,37.4191263,-5.9990558,Sonar,1,895.0
2024/05/14-11:46:59,37.4191261,-5.9990554,Turbidity,1,38.5651
2024/05/14-11:46:59,37.4191261,-5.9990554,Temperature,1,24.5375
2024/05/14-11:46:59,37.4191261,-5.9990554,Sensor_battery,1,76.25
2024/05/14-11:46:59,37.4191261,-5.9990554,Conductivity,1,2.80427
2024/05/14-11:46:59,37.4191261,-5.9990554,PH,1,7.34263
2024/05/14-11:46:59,37.4191255,-5.9990546,Sonar,1,955.0
2024/05/14-11:46:59,37.4191253,-5.9990543,Turbidity,1,38.3783
2024/05/14-11:46:59,37.4191253,-5.9990543,Temperature,1,24.5378
2024/05/14-11:46:59,37.4191253,-5.9990543,PH,1,7.3272
2024/05/14-11:46:59,37.4191253,-5.9990543,Sensor_battery,1,76.25
2024/05/14-11:46:59,37.4191253,-5.9990543,Conductivity,1,2.80285
2024/05/14-11:46:59,37.4191248,-5.9990534,Sonar,1,959.0
2024/05/14-11:47:00,37.4191246,-5.9990531,Turbidity,1,38.5714
2024/05/14-11:47:00,37.4191246,-5.9990531,Temperature,1,24.5367
2024/05/14-11:47:00,37.4191246,-5.9990531,PH,1,7.23352
2024/05/14-11:47:00,37.4191246,-5.9990531,Sensor_battery,1,76.25
2024/05/14-11:47:00,37.4191246,-5.9990531,Conductivity,1,2.80356
2024/05/14-11:47:00,37.4191241,-5.9990521,Sonar,1,1011.0
2024/05/14-11:47:01,37.4191239,-5.9990518,Turbidity,1,40.683
2024/05/14-11:47:01,37.4191239,-5.9990518,Temperature,1,24.5344
2024/05/14-11:47:01,37.4191239,-5.9990518,PH,1,7.20253
2024/05/14-11:47:01,37.4191239,-5.9990518,Sensor_battery,1,76.25
2024/05/14-11:47:01,37.4191239,-5.9990518,Conductivity,1,2.8057
2024/05/14-11:47:01,37.4191233,-5.9990509,Sonar,1,1153.0
2024/05/14-11:47:02,37.4191231,-5.9990506,Turbidity,1,37.4366
2024/05/14-11:47:02,37.4191231,-5.9990506,Temperature,1,24.5344
2024/05/14-11:47:02,37.4191231,-5.9990506,PH,1,7.28196
2024/05/14-11:47:02,37.4191231,-5.9990506,Sensor_battery,1,76.25
2024/05/14-11:47:02,37.4191231,-5.9990506,Conductivity,1,2.80427
2024/05/14-11:47:02,37.4191227,-5.9990496,Sonar,1,921.0
2024/05/14-11:47:03,37.4191226,-5.9990493,Turbidity,1,38.3979
2024/05/14-11:47:03,37.4191226,-5.9990493,Temperature,1,24.5326
2024/05/14-11:47:03,37.4191226,-5.9990493,PH,1,7.35793
2024/05/14-11:47:03,37.4191226,-5.9990493,Sensor_battery,1,76.25
2024/05/14-11:47:03,37.4191226,-5.9990493,Conductivity,1,2.80356
2024/05/14-11:47:03,37.4191221,-5.9990484,Sonar,1,31391.0
2024/05/14-11:47:04,37.4191219,-5.999048,Turbidity,1,38.8099
2024/05/14-11:47:04,37.4191219,-5.999048,Temperature,1,24.5365
2024/05/14-11:47:04,37.4191219,-5.999048,PH,1,7.30382
2024/05/14-11:47:04,37.4191219,-5.999048,Sensor_battery,1,76.25
2024/05/14-11:47:04,37.4191219,-5.999048,Conductivity,1,2.80356
2024/05/14-11:47:04,37.4191214,-5.9990471,Sonar,1,31930.0
2024/05/14-11:47:06,37.4191212,-5.9990468,Turbidity,1,40.4911
2024/05/14-11:47:06,37.4191212,-5.9990468,Temperature,1,24.538
2024/05/14-11:47:06,37.4191212,-5.9990468,PH,1,7.21309
2024/05/14-11:47:06,37.4191212,-5.9990468,Sensor_battery,1,76.25
2024/05/14-11:47:06,37.4191212,-5.9990468,Conductivity,1,2.80427
2024/05/14-11:47:06,37.4191208,-5.9990458,Sonar,1,845.0
2024/05/14-11:47:06,37.4191206,-5.9990454,Turbidity,1,38.1755
2024/05/14-11:47:06,37.4191206,-5.9990454,Temperature,1,24.5356
2024/05/14-11:47:06,37.4191206,-5.9990454,PH,1,7.20601
2024/05/14-11:47:06,37.4191206,-5.9990454,Sensor_battery,1,76.25
2024/05/14-11:47:06,37.4191206,-5.9990454,Conductivity,1,2.80356
2024/05/14-11:47:06,37.4191201,-5.9990445,Sonar,1,896.0
2024/05/14-11:47:07,37.41912,-5.9990442,Turbidity,1,40.4359
2024/05/14-11:47:07,37.41912,-5.9990442,Temperature,1,24.5339
2024/05/14-11:47:07,37.41912,-5.9990442,PH,1,7.30225
2024/05/14-11:47:07,37.41912,-5.9990442,Sensor_battery,1,76.25
2024/05/14-11:47:07,37.41912,-5.9990442,Conductivity,1,2.80498
2024/05/14-11:47:07,37.4191195,-5.9990432,Sonar,1,919.0
2024/05/14-11:47:08,37.4191193,-5.9990429,Temperature,1,24.5347
2024/05/14-11:47:08,37.4191193,-5.9990429,Conductivity,1,2.80356
2024/05/14-11:47:08,37.4191193,-5.9990429,PH,1,7.35305
2024/05/14-11:47:08,37.4191193,-5.9990429,Sensor_battery,1,76.25
2024/05/14-11:47:08,37.4191193,-5.9990429,Turbidity,1,38.6955
2024/05/14-11:47:08,37.4191188,-5.999042,Sonar,1,899.0
2024/05/14-11:47:09,37.4191186,-5.9990417,Turbidity,1,37.6205
2024/05/14-11:47:09,37.4191186,-5.9990417,Temperature,1,24.5333
2024/05/14-11:47:09,37.4191186,-5.9990417,PH,1,7.30048
2024/05/14-11:47:09,37.4191186,-5.9990417,Sensor_battery,1,76.25
2024/05/14-11:47:09,37.4191186,-5.9990417,Conductivity,1,2.80285
2024/05/14-11:47:09,37.4191181,-5.9990406,Sonar,1,931.0
2024/05/14-11:47:10,37.4191179,-5.9990403,Turbidity,1,41.0473
2024/05/14-11:47:10,37.4191179,-5.9990403,Temperature,1,24.5315
2024/05/14-11:47:10,37.4191179,-5.9990403,PH,1,7.20398
2024/05/14-11:47:10,37.4191179,-5.9990403,Sensor_battery,1,76.25
2024/05/14-11:47:10,37.4191179,-5.9990403,Conductivity,1,2.80427
2024/05/14-11:47:10,37.4191174,-5.9990392,Sonar,1,975.0
2024/05/14-11:47:11,37.4191173,-5.9990388,Temperature,1,24.5302
2024/05/14-11:47:11,37.4191173,-5.9990388,Conductivity,1,2.80213
2024/05/14-11:47:11,37.4191173,-5.9990388,PH,1,7.21479
2024/05/14-11:47:11,37.4191173,-5.9990388,Turbidity,1,37.2901
2024/05/14-11:47:11,37.4191173,-5.9990388,Sensor_battery,1,76.25
2024/05/14-11:47:11,37.4191167,-5.9990377,Sonar,1,1052.0
2024/05/14-11:47:12,37.4191165,-5.9990373,Turbidity,1,42.181
2024/05/14-11:47:12,37.4191165,-5.9990373,Temperature,1,24.5298
2024/05/14-11:47:12,37.4191165,-5.9990373,Sensor_battery,1,76.25
2024/05/14-11:47:12,37.4191165,-5.9990373,PH,1,7.30542
2024/05/14-11:47:12,37.4191165,-5.9990373,Conductivity,1,2.80285
2024/05/14-11:47:12,37.419116,-5.9990363,Sonar,1,1214.0
2024/05/14-11:47:13,37.4191158,-5.9990359,Turbidity,1,39.477
2024/05/14-11:47:13,37.4191158,-5.9990359,PH,1,7.35696
2024/05/14-11:47:13,37.4191158,-5.9990359,Temperature,1,24.5299
2024/05/14-11:47:13,37.4191158,-5.9990359,Conductivity,1,2.80285
2024/05/14-11:47:13,37.4191158,-5.9990359,Sensor_battery,1,76.25
2024/05/14-11:47:13,37.4191152,-5.9990347,Sonar,1,1400.0
2024/05/14-11:47:14,37.419115,-5.9990343,Turbidity,1,38.6921
2024/05/14-11:47:14,37.419115,-5.9990343,Temperature,1,24.5278
2024/05/14-11:47:14,37.419115,-5.9990343,PH,1,7.27895
2024/05/14-11:47:14,37.419115,-5.9990343,Sensor_battery,1,76.25
2024/05/14-11:47:14,37.419115,-5.9990343,Conductivity,1,2.80356
2024/05/14-11:47:14,37.4191146,-5.9990332,Sonar,1,1434.0
2024/05/14-11:47:15,37.4191144,-5.9990328,Turbidity,1,38.052
2024/05/14-11:47:15,37.4191144,-5.9990328,Temperature,1,24.5272
2024/05/14-11:47:15,37.4191144,-5.9990328,Sensor_battery,1,76.25
2024/05/14-11:47:15,37.4191144,-5.9990328,PH,1,7.19745
2024/05/14-11:47:15,37.4191144,-5.9990328,Conductivity,1,2.80356
2024/05/14-11:47:15,37.4191139,-5.9990316,Sonar,1,1654.0
2024/05/14-11:47:16,37.4191138,-5.9990311,Turbidity,1,41.6748
2024/05/14-11:47:16,37.4191138,-5.9990311,Temperature,1,24.5243
2024/05/14-11:47:16,37.4191138,-5.9990311,PH,1,7.23956
2024/05/14-11:47:16,37.4191138,-5.9990311,Sensor_battery,1,76.25
2024/05/14-11:47:16,37.4191138,-5.9990311,Conductivity,1,2.80213
2024/05/14-11:47:16,37.4191133,-5.9990299,Sonar,1,1803.0
2024/05/14-11:47:18,37.4191131,-5.9990295,Turbidity,1,40.1906
2024/05/14-11:47:18,37.4191131,-5.9990295,PH,1,7.33373
2024/05/14-11:47:18,37.4191131,-5.9990295,Temperature,1,24.5229
2024/05/14-11:47:18,37.4191131,-5.9990295,Conductivity,1,2.80071
2024/05/14-11:47:18,37.4191131,-5.9990295,Sensor_battery,1,76.25
2024/05/14-11:47:18,37.4191127,-5.9990283,Sonar,1,1951.0
2024/05/14-11:47:18,37.4191125,-5.9990278,Turbidity,1,38.1755
2024/05/14-11:47:18,37.4191125,-5.9990278,Temperature,1,24.522
2024/05/14-11:47:18,37.4191125,-5.9990278,PH,1,7.333
2024/05/14-11:47:18,37.4191125,-5.9990278,Sensor_battery,1,76.25
2024/05/14-11:47:18,37.4191125,-5.9990278,Conductivity,1,2.80213
2024/05/14-11:47:18,37.4191121,-5.9990266,Sonar,1,2105.0
2024/05/14-11:47:19,37.419112,-5.9990261,Turbidity,1,39.8591
2024/05/14-11:47:19,37.419112,-5.9990261,Temperature,1,24.5214
2024/05/14-11:47:19,37.419112,-5.9990261,PH,1,7.23738
2024/05/14-11:47:19,37.419112,-5.9990261,Sensor_battery,1,76.25
2024/05/14-11:47:19,37.419112,-5.9990261,Conductivity,1,2.80285
2024/05/14-11:47:19,37.4191115,-5.9990249,Sonar,1,2512.0
2024/05/14-11:47:20,37.4191114,-5.9990245,Turbidity,1,39.5976
2024/05/14-11:47:20,37.4191114,-5.9990245,Temperature,1,24.5223
2024/05/14-11:47:20,37.4191114,-5.9990245,PH,1,7.19242
2024/05/14-11:47:20,37.4191114,-5.9990245,Sensor_battery,1,76.25
2024/05/14-11:47:20,37.4191114,-5.9990245,Conductivity,1,2.80356
2024/05/14-11:47:20,37.419111,-5.9990232,Sonar,1,826.0
2024/05/14-11:47:21,37.4191109,-5.9990228,Turbidity,1,41.6121
2024/05/14-11:47:21,37.4191109,-5.9990228,Temperature,1,24.5207
2024/05/14-11:47:21,37.4191109,-5.9990228,PH,1,7.27037
2024/05/14-11:47:21,37.4191109,-5.9990228,Sensor_battery,1,76.25
2024/05/14-11:47:21,37.4191109,-5.9990228,Conductivity,1,2.80285
2024/05/14-11:47:21,37.4191105,-5.9990216,Sonar,1,854.0
2024/05/14-11:47:22,37.4191103,-5.9990212,Turbidity,1,39.4907
2024/05/14-11:47:22,37.4191103,-5.9990212,Temperature,1,24.5215
2024/05/14-11:47:22,37.4191103,-5.9990212,PH,1,7.35302
2024/05/14-11:47:22,37.4191103,-5.9990212,Sensor_battery,1,76.25
2024/05/14-11:47:22,37.4191103,-5.9990212,Conductivity,1,2.80213
2024/05/14-11:47:22,37.41911,-5.9990199,Sonar,1,871.0
2024/05/14-11:47:23,37.4191099,-5.9990195,Turbidity,1,38.8461
2024/05/14-11:47:23,37.4191099,-5.9990195,Temperature,1,24.5276
2024/05/14-11:47:23,37.4191099,-5.9990195,PH,1,7.30943
2024/05/14-11:47:23,37.4191099,-5.9990195,Sensor_battery,1,76.25
2024/05/14-11:47:23,37.4191099,-5.9990195,Conductivity,1,2.80285
2024/05/14-11:47:23,37.4191095,-5.9990183,Sonar,1,895.0
2024/05/14-11:47:24,37.4191094,-5.9990179,Turbidity,1,40.2624
2024/05/14-11:47:24,37.4191094,-5.9990179,Temperature,1,24.5445
2024/05/14-11:47:24,37.4191094,-5.9990179,PH,1,7.21773
2024/05/14-11:47:24,37.4191094,-5.9990179,Sensor_battery,1,76.25
2024/05/14-11:47:24,37.4191094,-5.9990179,Conductivity,1,2.80213
2024/05/14-11:47:24,37.4191091,-5.9990169,Sonar,1,944.0
2024/05/14-11:47:25,37.419109,-5.9990165,Turbidity,1,40.1705
2024/05/14-11:47:25,37.419109,-5.9990165,Temperature,1,24.5404
2024/05/14-11:47:25,37.419109,-5.9990165,PH,1,7.21232
2024/05/14-11:47:25,37.419109,-5.9990165,Sensor_battery,1,76.25
2024/05/14-11:47:25,37.419109,-5.9990165,Conductivity,1,2.80071
2024/05/14-11:47:25,37.4191087,-5.9990154,Sonar,1,979.0
2024/05/14-11:47:26,37.4191086,-5.9990151,Turbidity,1,41.9477
2024/05/14-11:47:26,37.4191086,-5.9990151,Temperature,1,24.5346
2024/05/14-11:47:26,37.4191086,-5.9990151,PH,1,7.30982
2024/05/14-11:47:26,37.4191086,-5.9990151,Sensor_battery,1,76.25
2024/05/14-11:47:26,37.4191086,-5.9990151,Conductivity,1,2.80142
2024/05/14-11:47:26,37.4191082,-5.9990141,Sonar,1,1011.0
2024/05/14-11:47:27,37.4191081,-5.9990137,Turbidity,1,39.1012
2024/05/14-11:47:27,37.4191081,-5.9990137,Temperature,1,24.5317
2024/05/14-11:47:27,37.4191081,-5.9990137,PH,1,7.35106
2024/05/14-11:47:27,37.4191081,-5.9990137,Sensor_battery,1,76.25
2024/05/14-11:47:27,37.4191081,-5.9990137,Conductivity,1,2.80142
2024/05/14-11:47:27,37.4191079,-5.9990126,Sonar,1,1157.0
2024/05/14-11:47:28,37.4191078,-5.9990123,Turbidity,1,39.2098
2024/05/14-11:47:28,37.4191078,-5.9990123,Temperature,1,24.5333
2024/05/14-11:47:28,37.4191078,-5.9990123,PH,1,7.27352
2024/05/14-11:47:28,37.4191078,-5.9990123,Sensor_battery,1,76.25
2024/05/14-11:47:28,37.4191078,-5.9990123,Conductivity,1,2.80071
2024/05/14-11:47:28,37.4191075,-5.9990112,Sonar,1,1291.0
2024/05/14-11:47:29,37.4191074,-5.9990109,Turbidity,1,40.5738
2024/05/14-11:47:29,37.4191074,-5.9990109,Temperature,1,24.5318
2024/05/14-11:47:29,37.4191074,-5.9990109,PH,1,7.19233
2024/05/14-11:47:29,37.4191074,-5.9990109,Sensor_battery,1,76.25
2024/05/14-11:47:29,37.4191074,-5.9990109,Conductivity,1,2.8
2024/05/14-11:47:29,37.4191071,-5.9990098,Sonar,1,1405.0
2024/05/14-11:47:30,37.4191069,-5.9990094,Turbidity,1,39.7108
2024/05/14-11:47:30,37.4191069,-5.9990094,Temperature,1,24.5237
2024/05/14-11:47:30,37.4191069,-5.9990094,PH,1,7.23725
2024/05/14-11:47:30,37.4191069,-5.9990094,Sensor_battery,1,76.25
2024/05/14-11:47:30,37.4191069,-5.9990094,Conductivity,1,2.80213
2024/05/14-11:47:30,37.4191066,-5.9990084,Sonar,1,1151.0
2024/05/14-11:47:31,37.4191064,-5.9990081,PH,1,7.33203
2024/05/14-11:47:31,37.4191064,-5.9990081,Turbidity,1,40.3176
2024/05/14-11:47:31,37.4191064,-5.9990081,Sensor_battery,1,76.25
2024/05/14-11:47:31,37.4191064,-5.9990081,Temperature,1,24.5258
2024/05/14-11:47:31,37.4191064,-5.9990081,Conductivity,1,2.80213
2024/05/14-11:47:31,37.4191061,-5.999007,Sonar,1,1342.0
2024/05/14-11:47:32,37.419106,-5.9990067,Turbidity,1,40.1113
2024/05/14-11:47:32,37.419106,-5.9990067,Temperature,1,24.518
2024/05/14-11:47:32,37.419106,-5.9990067,PH,1,7.34094
2024/05/14-11:47:32,37.419106,-5.9990067,Sensor_battery,1,76.25
2024/05/14-11:47:32,37.419106,-5.9990067,Conductivity,1,2.80285
2024/05/14-11:47:32,37.4191057,-5.9990056,Sonar,1,1277.0
2024/05/14-11:47:34,37.4191056,-5.9990053,Turbidity,1,39.2483
2024/05/14-11:47:34,37.4191056,-5.9990053,Temperature,1,24.5222
2024/05/14-11:47:34,37.4191056,-5.9990053,PH,1,7.25369
2024/05/14-11:47:34,37.4191056,-5.9990053,Sensor_battery,1,76.25
2024/05/14-11:47:34,37.4191056,-5.9990053,Conductivity,1,2.80071
2024/05/14-11:47:34,37.4191052,-5.9990042,Sonar,1,969.0
2024/05/14-11:47:34,37.4191051,-5.9990038,Turbidity,1,39.4666
2024/05/14-11:47:34,37.4191051,-5.9990038,PH,1,7.2001
2024/05/14-11:47:34,37.4191051,-5.9990038,Sensor_battery,1,76.25
2024/05/14-11:47:34,37.4191051,-5.9990038,Conductivity,1,2.80213
2024/05/14-11:47:34,37.4191051,-5.9990038,Temperature,1,24.5264
2024/05/14-11:47:34,37.4191046,-5.9990027,Sonar,1,1191.0
2024/05/14-11:47:35,37.4191045,-5.9990024,PH,1,7.25233
2024/05/14-11:47:35,37.4191045,-5.9990024,Temperature,1,24.5243
2024/05/14-11:47:35,37.4191045,-5.9990024,Sensor_battery,1,76.25
2024/05/14-11:47:35,37.4191045,-5.9990024,Conductivity,1,2.80142
2024/05/14-11:47:35,37.4191045,-5.9990024,Turbidity,1,39.2132
2024/05/14-11:47:35,37.4191041,-5.9990013,Sonar,1,1391.0
2024/05/14-11:47:38,37.4191036,-5.9989998,Sonar,1,1385.0
2024/05/14-11:47:39,37.4191027,-5.9989978,Turbidity,1,41.638
2024/05/14-11:47:39,37.4191027,-5.9989978,Temperature,1,24.5284
2024/05/14-11:47:39,37.4191027,-5.9989978,Sensor_battery,1,76.25
2024/05/14-11:47:39,37.4191027,-5.9989978,Conductivity,1,2.80142
2024/05/14-11:47:39,37.4191027,-5.9989978,PH,1,7.25251
2024/05/14-11:47:39,37.419102,-5.9989965,Sonar,1,1800.0
2024/05/14-11:47:39,37.4191017,-5.998996,Turbidity,1,40.3429
2024/05/14-11:47:39,37.4191017,-5.998996,Conductivity,1,2.80142
2024/05/14-11:47:39,37.4191017,-5.998996,Temperature,1,24.5285
2024/05/14-11:47:39,37.4191017,-5.998996,Sensor_battery,1,76.25
2024/05/14-11:47:39,37.4191017,-5.998996,PH,1,7.19829
2024/05/14-11:47:39,37.419101,-5.9989949,Sonar,1,1894.0
2024/05/14-11:47:40,37.4191007,-5.9989944,Turbidity,1,41.0301
2024/05/14-11:47:40,37.4191007,-5.9989944,Temperature,1,24.5249
2024/05/14-11:47:40,37.4191007,-5.9989944,PH,1,7.27274
2024/05/14-11:47:40,37.4191007,-5.9989944,Sensor_battery,1,76.25
2024/05/14-11:47:40,37.4191007,-5.9989944,Conductivity,1,2.80285
2024/05/14-11:47:40,37.4191001,-5.9989931,Sonar,1,1928.0
2024/05/14-11:47:41,37.4190998,-5.9989926,Turbidity,1,40.49
2024/05/14-11:47:41,37.4190998,-5.9989926,Temperature,1,24.5235
2024/05/14-11:47:41,37.4190998,-5.9989926,PH,1,7.34733
2024/05/14-11:47:41,37.4190998,-5.9989926,Sensor_battery,1,76.25
2024/05/14-11:47:41,37.4190998,-5.9989926,Conductivity,1,2.80142
2024/05/14-11:47:42,37.419099,-5.9989913,Sonar,1,2012.0
2024/05/14-11:47:42,37.4190988,-5.9989909,Turbidity,1,39.9688
2024/05/14-11:47:42,37.4190988,-5.9989909,Temperature,1,24.5218
2024/05/14-11:47:42,37.4190988,-5.9989909,Sensor_battery,1,76.25
2024/05/14-11:47:42,37.4190988,-5.9989909,PH,1,7.31783
2024/05/14-11:47:42,37.4190988,-5.9989909,Conductivity,1,2.8
2024/05/14-11:47:42,37.419098,-5.9989897,Sonar,1,1956.0
2024/05/14-11:47:43,37.4190977,-5.9989893,Turbidity,1,39.2063
2024/05/14-11:47:43,37.4190977,-5.9989893,Sensor_battery,1,76.25
2024/05/14-11:47:43,37.4190977,-5.9989893,Conductivity,1,2.79928
2024/05/14-11:47:43,37.4190977,-5.9989893,Temperature,1,24.5233
2024/05/14-11:47:43,37.4190977,-5.9989893,PH,1,7.22211
2024/05/14-11:47:43,37.4190969,-5.9989881,Sonar,1,2460.0
2024/05/14-11:47:44,37.4190966,-5.9989877,Turbidity,1,39.3149
2024/05/14-11:47:44,37.4190966,-5.9989877,Temperature,1,24.5232
2024/05/14-11:47:44,37.4190966,-5.9989877,PH,1,7.20266
2024/05/14-11:47:44,37.4190966,-5.9989877,Sensor_battery,1,76.25
2024/05/14-11:47:44,37.4190966,-5.9989877,Conductivity,1,2.8
2024/05/14-11:47:44,37.4190958,-5.9989866,Sonar,1,790.0
2024/05/14-11:47:46,37.4190955,-5.9989862,Turbidity,1,40.5319
2024/05/14-11:47:46,37.4190955,-5.9989862,Temperature,1,24.5233
2024/05/14-11:47:46,37.4190955,-5.9989862,PH,1,7.28934
2024/05/14-11:47:46,37.4190955,-5.9989862,Sensor_battery,1,76.25
2024/05/14-11:47:46,37.4190955,-5.9989862,Conductivity,1,2.80213
2024/05/14-11:47:46,37.4190945,-5.9989852,Sonar,1,808.0
2024/05/14-11:47:46,37.4190942,-5.9989848,Turbidity,1,38.5645
2024/05/14-11:47:46,37.4190942,-5.9989848,Temperature,1,24.522
2024/05/14-11:47:46,37.4190942,-5.9989848,PH,1,7.35619
2024/05/14-11:47:46,37.4190942,-5.9989848,Sensor_battery,1,76.25
2024/05/14-11:47:46,37.4190942,-5.9989848,Conductivity,1,2.80142
2024/05/14-11:47:46,37.4190932,-5.9989838,Sonar,1,848.0
2024/05/14-11:47:47,37.4190929,-5.9989835,Temperature,1,24.5197
2024/05/14-11:47:47,37.4190929,-5.9989835,PH,1,7.30425
2024/05/14-11:47:47,37.4190929,-5.9989835,Sensor_battery,1,76.25
2024/05/14-11:47:47,37.4190929,-5.9989835,Conductivity,1,2.80213
2024/05/14-11:47:47,37.4190929,-5.9989835,Turbidity,1,39.1196
2024/05/14-11:47:47,37.4190918,-5.9989826,Sonar,1,935.0
2024/05/14-11:47:48,37.4190915,-5.9989823,Turbidity,1,40.7169
2024/05/14-11:47:48,37.4190915,-5.9989823,Temperature,1,24.5101
2024/05/14-11:47:48,37.4190915,-5.9989823,PH,1,7.20849
2024/05/14-11:47:48,37.4190915,-5.9989823,Sensor_battery,1,76.25
2024/05/14-11:47:48,37.4190915,-5.9989823,Conductivity,1,2.80071
2024/05/14-11:47:48,37.4190905,-5.9989815,Sonar,1,1024.0
2024/05/14-11:47:49,37.4190902,-5.9989811,Turbidity,1,40.6095
